pt,eta,n_jets
27.53206205461965,4.144855682693017,1
19.632398830272777,0.3421486096107269,1
18.370664404923517,-0.4567498164796374,3
24.51239972310897,1.7040335013445251,0
28.105439968317583,-2.2092434007514146,0
23.428956939996386,0.11318418765731693,3
22.035313779840795,2.3933141936172873,3
13.227163885861003,-0.13943914123170487,3
20.087458615414977,-2.0799612535776943,0
49.19542272233713,-0.47510155729271725,5
12.836864671178422,1.745421649150844,2
24.9301909130413,0.45128351558492535,0
40.98452712731671,-1.0066273314150214,1
28.240751866564146,-0.8222913686148288,1
35.887794160424946,-0.671640325379776,2
9.866440797585451,0.4334374608647954,2
24.967306301573164,1.6058353595263837,2
17.739536914345237,1.262907615359005,2
18.207925383739994,0.5472146185309541,5
46.909043719532505,-1.5979737120689799,5
18.386318416092386,-1.5935190167921294,2
25.4385211355346,0.639902425456516,5
5.62946671137964,-1.6145653175194732,4
52.791132553633574,-0.2706804252823251,4
34.725155138153326,0.36498053542341236,1
20.542182057177005,-1.3651127944352266,2
17.255523734591684,-1.229114801230636,2
29.886298835157675,-0.11294527748138239,0
40.70793500517105,0.6043803450288646,0
53.188500788540566,1.273822524496508,3
34.08129192323774,0.7284641217246622,2
22.21454662219424,0.08838791399063343,4
37.04844010445021,-0.8954337042684591,4
33.27299273998648,-1.285088395013423,0
22.26628149705599,-0.6130525059949771,5
32.722935629587745,0.49192270197668053,2
32.375027953317954,0.40394844795281143,3
20.47056022769997,-2.5198823828701467,5
15.25359772673545,-0.9428124339210036,3
30.792921755401625,1.445409061927387,0
10.641499478261402,0.09505805736496732,1
9.060279256669341,-1.7004106957235832,2
25.67451894960015,2.8269854179177814,0
30.315335237232183,-0.03473007877771757,1
25.561717279860446,0.46120075117608955,4
27.21005179928477,0.47942970725416134,0
30.021458679506495,-0.44111455939222327,1
47.007571800692304,-0.8730884181856731,3
34.41436311288095,2.5460099820791284,0
33.82797159313792,1.2038470435413007,1
24.52254971436199,0.9863246413304118,5
25.063562194571922,0.6915470300618528,3
19.463483354898163,-1.2039808684340214,5
26.74417074753253,1.5330362300883285,2
10.277464010656828,-1.0117591896140992,3
47.129488850018646,0.33994415778077486,1
12.293556303204678,-1.9672678865574826,2
34.374867672238885,-2.4490306207770236,1
43.830369549455476,0.38194944318373764,4
34.32883033337398,-0.9709191206338896,1
68.47779724599465,-2.3870010855567276,1
4.404466415452999,0.6487314035364906,2
15.895212378496916,2.544096925260947,2
43.421842172315976,1.667472310296074,1
8.803752901734738,-0.308781462318807,2
12.549648791865533,0.010614368036334865,1
28.940156162492773,1.0652475081406958,5
22.05131290120453,1.3465536238018883,3
27.91507504010727,-0.4122428625908385,5
23.19075304285363,0.04101325886948915,5
24.470024124305983,0.36073776811744374,3
13.388202142655427,0.6646515843345981,4
24.00864352804343,-0.1596917304135203,0
16.591863380286718,-0.14410229408249312,5
18.04547517004517,1.6557987957052658,2
34.10862985258353,1.4514248429314633,4
8.48313569048656,0.572892688123306,1
3.0632928865187155,2.062930884027514,0
32.69800660813309,-0.4637349146717004,5
24.022978549835116,1.9475681383552566,2
43.803467295245134,0.6510185322426606,0
12.777383819325483,3.9252313466575073,3
20.07744679209641,-1.4309783121389732,0
22.55964568819792,-0.8272143026608099,2
14.472179649674445,0.5025573938406572,4
11.707109990119974,0.4766808635747902,4
33.64747478014555,2.340166781010022,2
7.891946217496507,-0.8020496199594406,2
10.422588860385979,1.085902222432661,5
19.666239014623628,1.3949556056183947,1
35.90366046321454,0.845577398664777,0
15.091008184426865,-1.153195610309184,0
13.87655613760231,1.6893105663050376,4
18.955328338606478,1.4751899175784964,2
26.41936218239436,0.7195014237484528,0
17.16122517709615,0.24521722465074494,1
38.53325490053191,0.2713296120532455,0
39.45839235336189,-0.09448295068725326,4
19.66560942956036,0.7689421611031702,2
58.31926719347173,0.03736182353397306,0
22.25262193138562,-1.0182299704231694,1
38.708244813288786,-1.2583099737931105,3
25.98707970035231,-0.9024435043827504,3
25.702594425752316,0.2665586910593421,4
6.576493052168946,-0.03234700372224879,0
9.812214426506046,0.25841255194649904,0
17.72775168595778,0.6009757602553332,0
39.28936434017244,-0.7527851111002547,2
26.205808243693685,1.7587922020144173,4
17.829881623912364,-0.32125299245696926,3
30.487548498617045,-0.5201123817378107,1
38.467978320526605,0.5788634847989429,3
21.416253700037576,-2.2038122428500873,3
24.382354702789602,-0.9486413396675031,1
22.551422871282355,1.1772873584301995,4
20.600085784432622,-2.084906314874533,2
12.684532267069324,1.341089036319787,0
12.030504894828454,1.8133638796309617,2
30.376876238198186,-0.443346405388498,4
38.8843310803457,0.35017532091157205,4
17.808042055261247,1.3429045018212318,1
17.549586629514707,-0.5601470256522236,4
5.237532692754525,1.0413306246314178,2
4.462724761331389,-0.8053785541568059,2
44.571388509446265,-0.5731227519998152,0
13.24691081135525,-0.9592037571899684,5
71.14875784963553,0.41117663903376406,5
14.826309857224276,1.3895628630786594,1
6.7485287458784295,-0.22093551854059715,3
22.659468926824722,-1.5254989918948838,4
33.421779050484204,-1.2992481867441787,3
31.309563847185192,0.47351930564464845,1
35.343182978537875,2.212939696073123,5
11.003517980114879,0.472469999177277,1
43.97459787524406,-0.4642758607815032,2
45.429987481780586,0.9194207602203409,2
46.54667113066992,-0.28739836270409563,5
24.887763878864675,-0.45394226083704764,3
16.94760033163336,-1.1501509268343162,4
15.9934983579318,1.690138613095627,5
6.719453537964975,-3.047049500994796,5
15.040543467262525,0.957431040335123,5
2.851142876933584,-0.5564939253570442,5
6.0155572252062095,-0.4924088777419352,5
24.735152568667505,2.030778187341375,5
18.191471622624004,-0.8569573106400615,3
24.102224165521577,-0.8160829848340921,0
31.964022217257764,-0.15647308670343643,0
26.76914989642457,0.4966168629746859,4
25.444750481835413,-0.5302269387514433,1
20.21564769660099,-1.8886307166430625,4
12.925802011262604,-1.0388378170581185,5
8.855814272812177,1.5376006277574232,3
15.300745176382115,0.08973214696261374,4
20.42322653667126,0.5413047404445864,1
22.008449352639857,-0.3137054486076451,2
35.38653506966615,-0.7913972354079235,5
19.314925160953646,2.013083339850493,4
29.329957087589776,-0.22583022846129677,1
7.456258277479277,-0.5320438554325522,5
24.942920112673924,1.3153708396264074,2
23.910786516143077,-0.8668324306408622,5
43.98309949734109,-0.713672812528796,3
18.20157913872369,0.012296020820277602,3
17.720970582465558,0.0003241249058156421,0
32.09329068543201,0.3115336174838573,2
9.358336193598065,2.5100029072745853,4
24.55941535184913,0.4034978956228445,5
9.01743122029124,-2.85366475530096,0
55.06854970876371,0.39155873211787307,0
16.2607328030163,0.045455993387518594,4
8.592414794361288,0.052140029221749186,2
15.229495103151125,0.29513677127540483,5
24.64865515636523,-0.03441394520975925,0
28.799863845833997,-0.0631345116664668,2
42.68946823512229,0.7356530517249433,0
14.050556443256003,-0.6504969566334011,4
32.9328877486966,-1.1372236027670106,5
6.020450566098464,3.628537743146869,0
10.473204599887715,-0.85902893253748,1
7.615495345323382,0.12017149495209176,5
12.435690431833528,-1.7947923010504407,0
32.083406288501386,0.13976209806170628,5
14.275625672840917,-1.119870660827202,5
16.07894806695885,-0.5309675314200131,0
25.04277082881108,1.2540775989253485,0
28.099125504565073,0.5664114820536884,4
16.39491330962961,0.6820914294897829,0
10.422247588343758,-2.1254458060702355,3
50.05737909560199,2.204274203794815,0
16.464822242827168,-1.43025757313025,3
17.528824373395576,1.8342729771526378,2
18.94712514545289,1.2258526391777833,4
29.83571958179884,0.6927992901416161,5
7.160282215708159,-1.0259817370900577,2
60.95484944420578,0.1819078137834275,3
17.22300677277017,-0.5651056927738317,3
30.42271465655972,0.03484748580635018,5
8.665918078445479,-0.29984671090267184,1
23.553795364200404,-2.4463326078868897,1
55.723223815876565,1.3461409811815057,2
51.382654581944315,-0.0973285878592334,4
29.961664966768318,-0.5817604794026844,5
11.875040176782626,-0.6723926793957212,1
41.41760170273556,0.4301514916401218,0
5.984743978672213,-1.0725076059533667,3
11.58243021487619,-2.706210670168852,3
20.285127470187383,0.4885557638499313,2
6.4221722250603275,0.622923597548186,1
15.207276423080415,-0.23955818961315947,5
33.31682530853466,-1.3774834502280107,5
13.30028131146653,0.10672264906714239,4
34.221088523090756,-1.7574388419763063,3
70.05175966305406,-1.2326767160251912,1
26.809676575820752,-0.9008375238049934,2
33.88150957613453,1.0127268850698672,0
42.21982640003321,-0.4351331405243005,1
16.135762545015957,-0.5374396941317526,2
33.42170150478786,2.345631018493495,2
15.882964040522062,0.4229549966264567,0
25.70509449783254,0.40679341256979124,5
36.34456960168051,-0.4436408942505298,1
12.253297319081863,-0.7156460011641332,3
3.1110404069514197,-2.6236877280205806,2
11.472077743740321,1.1624886383082698,2
39.42638285596734,0.537971646907655,5
10.501639059224544,-0.214999191856096,4
38.18460243500861,-0.16467204220350687,5
11.511700516584519,0.8833731147132661,2
18.568100205942844,-1.8656520876958236,1
21.1555485571988,-0.7078575978645666,2
10.466945273098771,-1.3635634354710364,3
18.69756762902021,2.1258111389840955,2
6.733258566555918,1.0507866382239608,2
17.069114400187097,-2.643231169362437,0
20.10136323485702,-1.8165139519679707,3
3.2566496020603655,-0.15881480802898354,4
11.405424992114236,-0.5669282544869096,3
25.2420764361905,-1.589258649692266,5
9.635981261265268,2.333714685180587,5
27.734607134391883,0.375047896779095,5
29.334979190266836,0.5697795874357098,0
25.177195938294766,-0.8304179390786566,5
33.19253678891501,0.8667289766136029,2
6.397478230466723,-0.4565193131784141,2
37.27845940353902,-0.34001180844899925,2
10.584857766052277,0.7332023517903118,1
22.653449446441982,-1.9547970780723596,5
54.48787553937073,1.916433431821179,3
16.83638969621577,0.21886705766865094,5
21.483282339284784,1.5371330505365093,5
10.630406197372352,-1.290503707942582,2
54.185115962380685,-1.1077981488338315,4
11.422955146347327,-1.3942802659197746,3
30.82785073298105,0.3003572071978066,2
42.17742500792775,0.07917996230189529,4
32.53469126622022,-0.5572941830774166,4
26.102298445481622,-1.2168830314623353,5
22.444507233273942,-1.5199155236770108,4
8.601168916855341,-0.058180680564787174,3
52.83046186733757,-0.5587041355063201,5
24.844133964047703,-0.8227283908299147,0
21.49118315416645,1.8565073833579313,4
9.99953520826844,-0.09879081383128069,2
22.131975646092275,1.5240515207123102,2
20.67146243449151,-0.6399026192192359,4
54.48706132732981,0.29373154055838824,1
21.48320552374641,-0.06657121950760186,5
21.916149728238715,-2.0371467714217473,2
10.086848708817433,1.7140059675166952,2
12.995422048071449,-0.16218432843889904,1
28.733076554654225,0.8957018635595526,2
5.469838233442041,-0.9024344669538712,5
37.16402562770736,-0.19781325789571755,0
37.736926979524746,-1.0402228319080256,3
12.08848647763173,1.483198179316072,5
26.159331565235863,0.37369121694081087,2
42.95730421829885,0.44046423201706575,3
19.652111024517964,1.6298209765259746,2
17.430190373051722,1.3876095562788275,0
18.80073185614697,0.9184110433635424,3
24.810476338872277,-1.7060728164449552,5
14.135271471399884,-0.8348149434200203,3
16.500865548084917,-1.2046657632136233,2
25.105196922425996,0.8730404323509591,0
15.643784725380634,0.2047823301000617,5
9.46839300443459,-1.6686149203567135,5
5.083160938989831,-0.22649305561347305,5
21.739789332665993,-1.792934802862534,2
41.45158391430721,-0.06378778568371185,3
26.935090016256588,-1.9864470047846217,2
9.731507243754853,0.6345929920615354,1
12.931749046165585,0.45355515124088824,1
17.34862127450798,2.289538192016258,2
55.46498673531386,1.0174479473968108,3
57.1534397748471,-0.5074971069870032,0
53.42320027605693,0.9816841119293831,4
23.091677122297185,-1.677196657134214,2
95.63712111810867,-1.1549671244173025,5
13.363403539339512,0.399771038490132,1
16.94690491672703,-2.5898995952975126,0
35.54083682590655,-0.04459294192065964,1
25.183501868065466,-1.2243159505421048,5
26.039457366555098,0.12156846618391626,1
10.904086505337911,-1.293283629656716,4
20.579314207817696,0.5090977649462265,5
13.495423053151153,0.023192908400867542,1
8.164353018578383,1.6804391002575965,3
14.568475094488399,0.008081440921946544,1
25.18770997812857,-0.9223713659537596,2
32.263156187365276,-0.2962630269927395,1
4.933515987444885,-1.6130836764200778,4
21.17279913180853,0.48736470564652795,5
20.010579842521892,0.7078202955783267,1
24.417789603358756,2.9630352440313814,1
9.861174189860623,-0.7462031887252857,4
10.000698086641325,-0.32135348841021927,2
42.08041058624839,-0.6909102293258588,3
12.196230924371244,0.2545364413574689,4
16.43055828849571,0.45802864137553634,0
17.514361132359188,-0.06404981331421293,5
13.664490172282244,1.3035911002476386,2
28.220787448993722,-0.740375404505733,3
26.839941007544958,1.1834088574688544,2
19.464542564643217,0.646197424369299,4
14.193521607896777,-0.014435903878735827,3
18.521748779223536,-0.37792396890857455,1
22.259857596240238,2.912001310477643,1
12.942382244535013,-0.9804103808904953,5
29.445667432970296,0.35751981236209757,3
37.007331152209645,-0.900262884290559,1
46.13595922165541,2.142744898345567,0
44.56213337392583,1.0641915945590443,0
17.443895482502867,-0.8140198546093729,5
22.929107115826746,0.6151139921174741,5
19.235446504699638,0.30923486553186647,2
19.192048990082785,-0.6199497143696865,1
18.440570006743947,0.909797060673808,2
21.412031491442264,0.46716646932529216,0
40.4651450193459,0.2588384566631427,3
25.639217605462193,-0.05030365349079451,3
9.553897353390381,0.5172653911195815,5
36.12578502638678,0.2752651937909513,1
24.21892040568592,0.0709119996300208,1
28.408401701682493,-0.7692190991850761,0
25.341178079760702,2.032519488914991,2
26.028389704133232,-1.2605039320182565,3
26.736453674308706,0.513163462655694,0
5.810116018846841,-0.38428889076171946,4
28.199599810012593,2.1114567233391597,2
13.317190200785939,-1.0841790446686088,4
15.614174712184678,-0.8823159141123985,2
21.308262304076052,-1.1637816759141903,0
50.194469339324066,0.3881580611407323,0
10.735226372156193,-1.6476607914823702,3
20.871490095467742,-0.5742341937093195,3
18.162652478689118,-2.582838987425142,4
35.830897133425545,0.28850562495370863,5
17.84806407498499,-0.6002578305075151,0
24.382958439419856,-1.7856680927182236,1
10.756992487628029,1.3027312835688702,1
39.263575216174715,-1.5692002780619272,0
7.660895975982731,0.9563324280338583,0
27.9773873249045,-0.8412489887853652,0
24.47389426579,1.921885653474511,3
26.60759279590987,0.8994606467113754,0
7.74417982946692,-1.2096574450488338,1
17.619106822358294,-1.1004990626523676,0
34.84691331212065,0.7266302462691719,4
54.409204049996454,-0.31485375685220013,3
19.931643140872914,-0.20321100842563866,5
33.00092544675272,1.5266866341265175,0
23.087633294735554,-0.8984266480439478,1
20.568202104848602,0.10955252661054538,2
16.363861944715612,1.1455533523827672,3
21.372461423466497,0.9709409860627203,0
31.339152650952528,-0.19153520102480698,1
32.81649037044166,-0.34668705702318986,2
8.926216580812953,-2.0865785550251177,0
15.437503564880057,-1.2674939911982348,2
10.386166390839318,0.3820310718896803,4
22.022207296325995,-0.16545862673068343,3
17.228593699431393,0.08991249427947165,2
26.088610778009443,1.2471043315608725,2
27.147691108892772,-1.4247877308747292,5
3.646355322036425,-0.28341636267917997,3
21.272865658082797,0.22645315609346123,3
40.91373354507424,-0.8449919250894192,5
15.441543845464018,1.7177725367129002,0
15.153142641807825,1.090304161935777,0
36.98340518237363,0.3481599925065066,2
33.6845480412806,2.1530781351943036,1
11.13306050882419,-1.7986743355321706,1
31.82253927003395,-0.009271537326818126,0
12.843698026369044,0.4396043627208732,5
15.052020192540144,-1.0974660561527065,3
11.12600523180491,0.36085745018127396,4
8.875575538730077,-1.3278989925454536,0
22.798065136613264,0.8286687819291038,2
7.924749575341672,1.269401721754688,3
23.35135087435858,0.32680008135399397,3
22.91707470502844,-2.2233573780779348,4
19.387925210678603,-1.1601522253992413,4
15.908404033792952,0.6776520038557929,2
13.974035769879658,0.025438372214838963,4
10.170048129341012,-3.2328031412309857,1
46.32901155024041,1.4913964606418884,0
18.863215153632844,0.16398780750459882,5
18.475879653644547,-0.9828895968000539,0
11.491769748108943,1.1939467170799969,1
43.62068454351647,-0.8130480154882787,0
14.551148639800594,-0.8261425411250576,1
24.678770907230632,0.4300231812168434,2
27.4984468896561,2.1372461510907534,0
22.808280414146655,1.9483046135674635,2
7.785199467366789,0.431653798684928,5
31.05581138742469,0.5548627906203837,0
14.455155422578594,0.94979871850179,5
33.494542429140466,-1.5083804104432188,2
20.468968344360142,0.772978004582379,3
28.46837226806516,-0.8808881617722337,2
42.01905773703611,0.3821736801558968,1
30.40355898471742,-0.27296115312880476,0
28.86773877304555,0.6014499925370572,3
31.85933843336875,0.14172415800775212,5
12.545401197089598,-3.6876363249855597,3
34.30013701244047,0.21467005404621672,3
17.977374424121713,0.7705835427591152,3
18.343913055793923,0.5351140180061444,2
22.381964935819056,-0.12310313545029555,0
16.953204408679806,1.9705940303164873,3
10.848995484318317,0.3736477549459933,5
21.373969036579687,0.5252079602317276,1
18.398399642390718,1.2533902728606825,5
17.9950874375876,0.43511159963591856,5
20.072911336778844,-1.0776213040970442,1
3.989578404894665,-2.9260048965355465,3
18.07780669035214,-0.5725450824216977,4
44.953480800445625,0.9131346310573398,2
42.98049704019181,-0.42371559770136696,4
21.823380878098355,0.9614140467380754,5
21.38296579750528,0.17847381110432758,3
3.1137386883601814,1.5456792843146216,5
14.99506100947153,-0.3542600485447933,4
31.678437048192627,0.5611377918812256,4
16.69699188309852,0.607062077442431,5
37.82027118243656,1.8019222471574317,1
36.54253144265124,-2.047964767601133,0
14.806733384665186,-0.5500899294637891,0
22.81125004565949,1.0182193264662045,1
46.941338638073745,1.8550757757343777,4
7.655339467469298,0.2880858151704964,3
16.93090735096371,-0.35124499730578435,2
7.079073444520143,0.9085420424093336,0
11.947726267139545,1.0424432102780194,4
54.5891770629614,-0.4315940144007686,2
16.927294530638413,0.3963687746130555,4
4.854285885645609,1.4166327148943632,0
10.772395530961536,2.268550791929342,1
6.513274801804771,0.8911259510823503,0
23.334491989541167,0.05296667599871175,1
27.265119910062413,-0.06489021124548984,5
34.56015022920323,0.6688758686323475,2
30.714968575050115,-0.1388074109753402,2
7.931017078256535,0.2275685988268659,1
26.471249865473684,-1.2694515174370498,1
19.54397355736684,1.5564686357893909,4
37.38783628658881,-1.3682216725784142,5
32.70995479739312,-0.518534112543615,4
58.561530251634125,0.11711191302217658,4
11.374072346646479,2.3891842558663665,2
10.279511623775484,-0.5072195818227928,0
15.591225976896895,-0.7992189767524756,4
20.023393782984186,-0.6609803008005525,4
13.68201778441168,1.9906766011335748,3
11.782791290374089,-3.3748163922072254,0
25.46081398136349,-1.2032856145783042,4
15.560683772110318,3.277546450991462,5
13.303340464257374,0.7090584881899643,1
7.920067959190313,-1.3271819392070638,0
3.3735254032083546,-0.05030157860972583,4
43.745867832788946,0.080945479281434,1
43.02468130920426,1.015350295086727,4
33.27665585303245,2.2074024033870763,4
28.936363935299784,0.4662620175350585,1
14.651978794309358,-0.6477459636155529,0
29.617761171682293,0.9445013305178451,3
9.770361529255847,-0.8379032362354333,2
22.483509679696798,-1.2400049951868353,5
12.56442545786905,-2.111890646347734,2
29.688528487418555,-1.878154073400481,1
48.7073640679997,-1.0757341873491262,5
10.74392802727456,-1.4133477212410452,4
15.12135241055863,0.3758838328496608,3
22.233889731749123,-1.4392821909888422,5
5.359916149874061,-3.7723995624296927,4
6.7580865736168825,-1.2526941295073588,5
47.916893131367004,-0.5662315772657032,4
25.52642230052098,-0.7265393854463584,2
14.131115146929346,1.8234296151710212,0
20.833821730574677,-0.7362510711469802,3
15.633255540203843,1.0571081558390374,4
22.631409551057907,-0.022779119617034053,5
16.008667353657547,-0.05076567080711848,4
19.859756042120516,-1.0024563466176444,3
31.204328283377166,-0.07053918189692059,3
30.06492753748113,-0.9181153522769002,0
46.42149971674914,0.2040291771054846,0
26.587403170234584,-0.28349955914842584,0
21.639902805700885,-1.1335535198299203,5
50.26836405946256,1.1902732076407143,4
18.60989671402259,0.5122085760257103,1
3.685096155206566,-0.5376752809706978,2
33.51054076119624,0.174591656442372,2
24.775262632211536,-0.10058702580235637,1
21.03124661103218,-1.0411091247159285,2
34.013699336225415,0.0845954748253966,2
16.096249354430757,-0.7452141057688494,4
3.855479804633749,-1.133920602744119,4
34.39458503465853,-1.9473207963198298,0
13.806711034113393,-0.4303288242463568,2
11.043883404740651,0.680364791500468,5
4.045585769037304,-0.8335912240546316,5
32.77484763910807,3.0248504305895634,4
2.566000561208774,1.0628227843832787,4
41.83339390273663,1.5651961591925738,0
17.10775112298417,0.9542916144885103,5
33.664918503838926,2.2234379699262874,4
27.057670342699105,-0.9444023801670505,5
55.4363178756651,-3.0728848627903456,5
26.632696539367178,-0.5353507300234597,1
40.969803228393886,0.6698622906570452,0
14.814198904888702,0.18182036609757415,3
6.736854059420249,0.3305671331613404,2
36.632540231038305,1.5850920032038467,0
6.580487728150992,0.4584690893549995,1
32.569575138624174,0.9586955131092257,5
10.147714448754378,-1.1274752902233107,2
25.05995790398308,-1.314472427059244,1
56.01287382761586,1.936936707629385,3
31.133789162354297,0.12108184217648142,3
18.660328643849375,-0.7478750201353618,1
27.424273491817367,-0.7456733922565418,5
15.16564953889946,-0.7789477459659091,3
67.97279178736582,-0.8507508252550101,0
13.125525831444428,-1.5397773631243916,1
19.938998233622346,-1.8005044826646102,5
29.55415810135212,-0.234005253185303,0
26.279580920955382,-0.7115110443844793,0
28.021359257608268,1.3285911425319543,3
15.370625226785274,0.3516919839202999,2
18.184598893170975,0.3183812160935797,1
35.68257571604811,-0.8917444890653408,2
34.69212114761724,-0.14523409893597083,1
26.646382464397824,0.4332013243577284,2
43.82341265379138,0.8594348876552104,1
36.48519983851877,-0.1126701918220386,3
34.10152154958369,1.2949485351890508,4
6.483316673487131,0.009587170689531256,5
26.45874237561097,0.9514165422212157,0
23.733867657883387,-0.5878226503069803,1
46.95587840585645,-2.17510603988237,1
1.5221749749139089,0.32203078562222714,3
19.25382463867439,0.8703888757759507,3
22.58754176939661,0.6904167981690833,5
10.054053976834242,0.506623993724928,5
11.466313376735773,-0.41830435914598474,4
47.03953539415043,-0.9680955017347107,1
27.959276763321576,0.6620739228525365,0
56.08308638884981,0.51173689943793,5
19.036879003406675,-0.6730789090125915,5
7.707340269640115,1.3313090270304682,1
17.37455320922907,-1.0594386174571206,0
15.533408146726082,-0.7002280545492485,4
31.756142736976408,1.9637102548099978,3
31.03070252962309,1.0422983252806952,5
28.764602945553094,-0.4296111670692271,3
65.73171179601005,0.3448568515722606,4
42.40981691691024,0.18575069342860598,4
12.024962716822937,-3.294736637972854,0
37.160032966446195,-1.087768739368058,0
21.701511625450866,-0.061015940531137826,4
18.712900492107163,-0.42793377187116743,1
45.373030284866346,0.29652307779650466,1
11.504179849654221,1.3553787755375037,4
35.77173167672139,-0.38584294158471294,1
32.629716554062576,-1.2691857553474377,0
11.352988545193547,0.3898219902132543,0
6.30665668672601,-0.3919480002813642,2
20.261627420318522,-0.18727620098628317,3
1.331686749070296,-0.3501284629836944,4
39.581514077907244,2.690205360013183,5
